date,nav,benchmark_nav
2022-02-23,17746.9140,13565.4478
2022-02-24,18284.8896,13769.5948
2022-02-25,18575.0224,14073.4085
2022-02-28,18435.6082,14037.4010
2022-03-01,17957.3858,13823.6076
2022-03-02,18498.6882,14077.9109
2022-03-03,18248.8275,14007.8230
2022-03-04,17906.6658,13894.0147
2022-03-07,17210.2471,13484.4322
2022-03-08,17313.3291,13382.1965
2022-03-09,17869.4731,13740.9830
2022-03-10,17661.8421,13678.9358
2022-03-11,17356.6886,13505.0054
2022-03-14,17085.7643,13406.3069
2022-03-15,17617.2460,13701.1180
2022-03-16,18372.5090,14004.9286
2022-03-17,18579.3623,14180.1455
2022-03-18,18819.9000,14335.4559
2022-03-21,18615.2089,14331.2656
2022-03-22,18782.5471,14498.9588
2022-03-23,18316.8893,14312.2379
2022-03-24,18898.0666,14527.9824
2022-03-25,18795.6330,14598.9324
2022-03-28,18800.4770,14702.7771
2022-03-29,19222.8366,14884.6618
2022-03-30,18759.0535,14792.7506
2022-03-31,18448.1518,14565.0726
2022-04-01,18283.8588,14606.3511
2022-04-04,18521.9913,14731.4782
2022-04-05,17948.1299,14545.4001
2022-04-06,17789.6588,14399.9545
2022-04-07,17972.4720,14472.5156
2022-04-08,17851.6476,14433.8164
2022-04-11,17592.9288,14187.1097
2022-04-12,17510.0287,14134.5446
2022-04-13,17760.3146,14296.4333
2022-04-14,17425.1952,14118.4207
2022-04-18,17415.5242,14124.2242
2022-04-19,17670.7609,14352.2288
2022-04-20,17703.7982,14341.5829
2022-04-21,17447.4551,14127.1280
2022-04-22,16956.3678,13739.4906
2022-04-25,17160.8097,13819.1468
2022-04-26,16605.1404,13418.9321
2022-04-27,16446.4045,13456.6619
2022-04-28,16956.8368,13796.5715
2022-04-29,16527.3748,13286.7087
2022-05-02,16753.8486,13366.6884
2022-05-03,16854.9307,13427.9607
2022-05-04,17119.9236,13836.8807
2022-05-05,16458.6526,13345.0803
2022-05-06,16207.7649,13265.4272
2022-05-09,15609.7706,12840.7016
2022-05-10,15901.6630,12870.3732
2022-05-11,15577.9911,12665.9111
2022-05-12,15798.9706,12652.6900
2022-05-13,16321.3000,12955.1881
2022-05-16,16161.8256,12902.6199
2022-05-17,16704.0647,13168.0329
2022-05-18,16062.4107,12637.2079
2022-05-19,16056.5572,12559.8085
2022-05-20,16078.4448,12565.2916
2022-05-23,16291.7543,12800.3904
2022-05-24,15927.1453,12702.6737
2022-05-25,16153.6956,12814.9032
2022-05-26,16498.9725,13070.9631
2022-05-27,17059.5815,13391.8451
2022-05-31,16898.1536,13316.7005
2022-06-01,16745.8645,13208.9879
2022-06-02,17105.8443,13460.5340
2022-06-03,16668.8837,13239.6257
2022-06-06,16641.1235,13279.9369
2022-06-07,16901.3778,13407.3220
2022-06-08,16562.2831,13261.5541
2022-06-09,15801.9118,12946.1542
2022-06-10,15377.1095,12570.7748
2022-06-13,14696.1146,12093.4852
2022-06-14,14822.3623,12057.0450
2022-06-15,15039.9677,12228.9317
2022-06-16,14397.7549,11824.2052
2022-06-17,14578.0326,11849.6916
2022-06-21,14900.7359,12147.9930
2022-06-22,14824.7740,12125.9679
2022-06-23,14964.6788,12244.8351
2022-06-24,15399.1471,12634.1460
2022-06-27,15487.6329,12585.8887
2022-06-28,15136.5792,12328.7222
2022-06-29,15008.2467,12318.6806
2022-06-30,14917.5152,12218.6009
2022-07-01,14680.9001,12347.8311
2022-07-05,14866.5367,12371.1510
2022-07-06,14909.3546,12412.9318
2022-07-07,15344.3139,12598.8436
2022-07-08,15388.9247,12588.4785
2022-07-11,15119.3763,12444.6741
2022-07-12,15050.6066,12334.5496
2022-07-13,15037.6567,12269.7733
2022-07-14,15127.3119,12239.9760
2022-07-15,15497.4753,12473.8215
2022-07-18,15284.6119,12370.8276
2022-07-19,15890.8839,12705.0772
2022-07-20,16186.0075,12786.0481
2022-07-21,16506.7273,12916.2528
2022-07-22,16107.3793,12796.4132
2022-07-25,15981.8237,12811.9609
2022-07-26,15820.0624,12660.3822
2022-07-27,16290.5059,12989.1259
2022-07-28,16546.8202,13152.0380
2022-07-29,16693.6784,13343.7803
2022-08-01,16633.8453,13304.2657
2022-08-02,16468.1449,13216.4929
2022-08-03,16843.0408,13423.4573
2022-08-04,16996.9067,13414.3892
2022-08-05,16856.9211,13391.7151
2022-08-08,16725.3333,13376.1695
2022-08-09,15994.2835,13323.0531
2022-08-10,16562.6244,13602.8865
2022-08-11,16565.4950,13602.8865
2022-08-12,16995.8630,13833.1708
2022-08-15,16971.0370,13890.1769
2022-08-16,16891.7032,13917.3846
2022-08-17,16484.6846,13818.5956
2022-08-18,16658.6487,13858.7581
2022-08-19,16304.2081,13672.5260
2022-08-22,15773.3600,13387.8305
2022-08-23,15751.2673,13355.4413
2022-08-24,15773.5567,13398.1914
2022-08-25,16183.7715,13587.3440
2022-08-26,15411.2405,13127.4263
2022-08-29,15203.3673,13040.6249
2022-08-30,15032.1774,12897.4664
2022-08-31,14869.7277,12799.3275
2022-09-01,14869.4370,12839.4910
2022-09-02,14709.7724,12704.1048
2022-09-06,14536.4276,12656.1711
2022-09-07,14811.3708,12883.5381
2022-09-08,15136.2888,12967.7477
2022-09-09,15451.6200,13169.2050
2022-09-12,15516.5677,13310.7463
2022-09-13,14766.5071,12731.9604
2022-09-14,14780.2486,12780.5421
2022-09-15,14678.2246,12635.4429
2022-09-16,14593.9558,12539.0481
2022-09-19,14638.3044,12636.2885
2022-09-20,14365.6928,12491.2412
2022-09-21,14193.8694,12273.3459
2022-09-22,13971.8658,12170.2522
2022-09-23,13923.6859,11966.3403
2022-09-26,13776.1921,11847.9620
2022-09-27,13853.9221,11817.7184
2022-09-28,14076.2905,12050.2472
2022-09-29,13851.7906,11798.5306
2022-09-30,13646.7899,11616.0832
2022-10-03,14146.9128,11922.7623
2022-10-04,14667.6425,12292.2093
2022-10-05,14710.8102,12263.5903
2022-10-06,14612.0343,12137.0798
2022-10-07,14080.8114,11798.5306
2022-10-10,13815.4312,11708.4458
2022-10-11,13634.0940,11634.2955
2022-10-12,13549.9328,11595.9188
2022-10-13,13962.2708,11901.9478
2022-10-14,13529.8262,11630.7177
2022-10-17,13800.3691,11929.5923
2022-10-18,13880.7712,12069.7596
2022-10-19,13781.7706,11984.2281
2022-10-20,13785.9859,11883.7376
2022-10-21,14197.0978,12172.5288
2022-10-24,14315.2916,12321.4773
2022-10-25,14571.0357,12518.2336
2022-10-26,14511.5112,12423.9199
2022-10-27,14092.8110,12357.5763
2022-10-28,14547.5202,12651.5720
2022-10-31,14419.9059,12560.1840
2022-11-01,14369.2961,12505.2247
2022-11-02,13940.5481,12191.3901
2022-11-03,13626.5525,12065.8573
2022-11-04,13996.1731,12239.5246
2022-11-07,14210.6750,12356.6018
2022-11-08,14238.3007,12423.2699
2022-11-09,14011.1272,12167.3265
2022-11-10,15132.2824,12835.9694
2022-11-11,15558.8306,12960.2042
2022-11-14,15280.3325,12849.9549
2022-11-15,15677.9884,12959.5521
2022-11-16,15164.0728,12860.6851
2022-11-17,15201.2348,12821.3338
2022-11-18,15232.6202,12879.5485
2022-11-21,15035.5192,12832.7172
2022-11-22,15283.9211,13005.4068
2022-11-23,15485.3686,13087.3616
2022-11-25,15408.1857,13084.4369
2022-11-28,15131.2548,12875.6462
2022-11-29,15068.1397,12853.5317
2022-11-30,15674.8555,13258.4256
2022-12-01,15616.2734,13248.6720
2022-12-02,15587.1239,13233.3843
2022-12-05,15366.6820,12995.3256
2022-12-06,15053.8445,12808.0004
2022-12-07,15118.9887,12786.2125
2022-12-08,15322.9521,12886.3774
2022-12-09,15116.2254,12790.1137
2022-12-12,15356.3101,12974.5132
2022-12-13,15609.3439,13072.7281
2022-12-14,15436.3982,12989.1467
2022-12-15,14946.6977,12671.4109
2022-12-16,14832.1065,12521.8103
2022-12-19,14647.0629,12415.6297
2022-12-20,14653.5782,12432.6189
2022-12-21,14887.4608,12618.5161
2022-12-22,14532.9241,12438.4993
2022-12-23,14547.7564,12510.0484
2022-12-27,14418.6283,12460.7148
2022-12-28,14236.3039,12305.8547
2022-12-29,14649.6960,12527.3652
2022-12-30,14586.8617,12494.3676
2023-01-03,14543.9593,12441.7672
2023-01-04,14932.4136,12537.8177
2023-01-05,14783.1723,12394.7206
2023-01-06,15340.8800,12678.9585
2023-01-09,15507.9539,12671.7697
2023-01-10,15737.0322,12760.6366
2023-01-11,16016.0216,12922.0292
2023-01-12,16031.6365,12969.0748
2023-01-13,16128.2196,13019.3902
2023-01-17,16118.2016,12995.5399
2023-01-18,16037.1265,12790.3654
2023-01-19,15761.5282,12697.2550
2023-01-20,16200.0681,12933.7932
2023-01-23,16909.2438,13088.9788
2023-01-24,16654.6991,13074.9299
2023-01-25,16708.7823,13079.8316
2023-01-26,16977.6422,13223.5819
2023-01-27,16956.7306,13253.9690
2023-01-30,16492.2697,13087.6715
2023-01-31,16779.6241,13280.1054
2023-02-01,17432.8260,13421.2420
2023-02-02,18203.9772,13616.6151
