date,nav,benchmark_nav
2022-07-20,12878.4702,12786.0481
2022-07-21,12839.5113,12916.2528
2022-07-22,12689.6009,12796.4132
2022-07-25,12739.3626,12811.9609
2022-07-26,12568.4827,12660.3822
2022-07-27,12830.3121,12989.1259
2022-07-28,13003.7592,13152.0380
2022-07-29,13074.1752,13343.7803
2022-08-01,13140.0541,13304.2657
2022-08-02,12969.4549,13216.4929
2022-08-03,13042.9986,13423.4573
2022-08-04,12903.8503,13414.3892
2022-08-05,12899.5303,13391.7151
2022-08-08,13005.6264,13376.1695
2022-08-09,12731.2883,13323.0531
2022-08-10,13061.8920,13602.8865
2022-08-11,13244.7700,13602.8865
2022-08-12,13448.1835,13833.1708
2022-08-15,13447.7335,13890.1769
2022-08-16,13635.3429,13917.3846
2022-08-17,13438.1901,13818.5956
2022-08-18,13567.4432,13858.7581
2022-08-19,13340.0030,13672.5260
2022-08-22,13073.2265,13387.8305
2022-08-23,13166.2895,13355.4413
2022-08-24,13079.7410,13398.1914
2022-08-25,13432.3504,13587.3440
2022-08-26,13025.3856,13127.4263
2022-08-29,12948.2565,13040.6249
2022-08-30,12727.8398,12897.4664
2022-08-31,12578.6455,12799.3275
2022-09-01,12386.0405,12839.4910
2022-09-02,12321.7789,12704.1048
2022-09-06,12227.5261,12656.1711
2022-09-07,12461.7478,12883.5381
2022-09-08,12515.4219,12967.7477
2022-09-09,12784.4972,13169.2050
2022-09-12,12945.7571,13310.7463
2022-09-13,12374.1274,12731.9604
2022-09-14,12293.6932,12780.5421
2022-09-15,12243.9190,12635.4429
2022-09-16,12153.8487,12539.0481
2022-09-19,12307.0861,12636.2885
2022-09-20,12041.8819,12491.2412
2022-09-21,11914.3058,12273.3459
2022-09-22,11717.2869,12170.2522
2022-09-23,11474.4591,11966.3403
2022-09-26,11308.3484,11847.9620
2022-09-27,11326.1586,11817.7184
2022-09-28,11642.5106,12050.2472
2022-09-29,11438.4494,11798.5306
2022-09-30,11338.4861,11616.0832
2022-10-03,11691.3578,11922.7623
2022-10-04,12183.8609,12292.2093
2022-10-05,12154.7223,12263.5903
2022-10-06,12067.5416,12137.0798
2022-10-07,11772.1916,11798.5306
2022-10-10,11741.9029,11708.4458
2022-10-11,11777.9098,11634.2955
2022-10-12,11729.7601,11595.9188
2022-10-13,11958.6078,11901.9478
2022-10-14,11725.4461,11630.7177
2022-10-17,11995.1137,11929.5923
2022-10-18,12155.3470,12069.7596
2022-10-19,11966.6881,11984.2281
2022-10-20,11843.3933,11883.7376
2022-10-21,12112.4983,12172.5288
2022-10-24,12168.6344,12321.4773
2022-10-25,12514.4832,12518.2336
2022-10-26,12537.8892,12423.9199
2022-10-27,12626.1955,12357.5763
2022-10-28,12830.0396,12651.5720
2022-10-31,12757.9433,12560.1840
2022-11-01,12843.9269,12505.2247
2022-11-02,12492.7653,12191.3901
2022-11-03,12369.9899,12065.8573
2022-11-04,12679.7665,12239.5246
2022-11-07,12763.5031,12356.6018
2022-11-08,12765.7677,12423.2699
2022-11-09,12452.2687,12167.3265
2022-11-10,13212.4249,12835.9694
2022-11-11,13491.6845,12960.2042
2022-11-14,13271.4863,12849.9549
2022-11-15,13399.9337,12959.5521
2022-11-16,13153.1978,12860.6851
2022-11-17,13122.8775,12821.3338
2022-11-18,13266.8788,12879.5485
2022-11-21,13199.0664,12832.7172
2022-11-22,13474.1202,13005.4068
2022-11-23,13487.7110,13087.3616
2022-11-25,13514.6904,13084.4369
2022-11-28,13258.5106,12875.6462
2022-11-29,13325.6431,12853.5317
2022-11-30,13586.7249,13258.4256
2022-12-01,13520.2065,13248.6720
2022-12-02,13513.2486,13233.3843
2022-12-05,13280.9358,12995.3256
2022-12-06,13251.1930,12808.0004
2022-12-07,13228.5977,12786.2125
2022-12-08,13260.8391,12886.3774
2022-12-09,13080.4868,12790.1137
2022-12-12,13172.8499,12974.5132
2022-12-13,13331.0037,13072.7281
2022-12-14,13268.9259,12989.1467
2022-12-15,12940.4397,12671.4109
2022-12-16,12838.6781,12521.8103
2022-12-19,12775.7978,12415.6297
2022-12-20,12825.3624,12432.6189
2022-12-21,13092.2834,12618.5161
2022-12-22,12967.5498,12438.4993
2022-12-23,13093.8899,12510.0484
2022-12-27,13139.7454,12460.7148
2022-12-28,12900.4513,12305.8547
2022-12-29,13160.2859,12527.3652
2022-12-30,13127.5979,12494.3676
2023-01-03,13090.1669,12441.7672
2023-01-04,13312.4279,12537.8177
2023-01-05,13202.0206,12394.7206
2023-01-06,13618.1368,12678.9585
2023-01-09,13618.0399,12671.7697
2023-01-10,13774.2615,12760.6366
2023-01-11,13919.3526,12922.0292
2023-01-12,14013.4085,12969.0748
2023-01-13,14067.2861,13019.3902
2023-01-17,13969.0379,12995.5399
2023-01-18,13772.5029,12790.3654
2023-01-19,13634.6925,12697.2550
2023-01-20,13898.9879,12933.7932
2023-01-23,14164.6734,13088.9788
2023-01-24,14043.4314,13074.9299
2023-01-25,14135.8822,13079.8316
2023-01-26,14271.4173,13223.5819
2023-01-27,14305.4464,13253.9690
2023-01-30,14099.5043,13087.6715
2023-01-31,14439.1581,13280.1054
2023-02-01,14698.2327,13421.2420
2023-02-02,14877.6151,13616.6151
2023-02-03,14773.5878,13471.8820
2023-02-06,14508.3586,13389.5528
2023-02-07,14737.7270,13564.6689
2023-02-08,14477.6143,13416.3424
2023-02-09,14347.2362,13300.0327
2023-02-10,14402.8819,13331.0719
2023-02-13,14582.0624,13487.5638
2023-02-14,14541.4035,13481.3568
2023-02-15,14652.8181,13525.1356
2023-02-16,14519.3484,13338.9108
2023-02-17,14491.7999,13305.5887
2023-02-21,14008.3663,13038.6655
2023-02-22,14044.4884,13020.6976
2023-02-23,14083.1087,13089.9586
2023-02-24,13967.8505,12950.1282
2023-02-27,14002.3755,12994.2325
2023-02-28,13963.3082,12946.2083
2023-03-01,13966.5815,12896.5449
2023-03-02,14055.7815,12996.8462
