date,nav,benchmark_nav
2020-10-16,7986.4731,10971.5299
2020-10-19,7864.5753,10804.7280
2020-10-20,7990.6783,10848.0075
2020-10-21,7991.5020,10827.4728
2020-10-22,8273.6570,10886.8669
2020-10-23,8353.2999,10923.8250
2020-10-26,8061.6880,10721.9537
2020-10-27,7847.7937,10684.9945
2020-10-28,7548.6656,10319.7930
2020-10-29,7775.6842,10424.6777
2020-10-30,7801.9751,10316.0010
2020-11-02,8018.0813,10431.6273
2020-11-03,8263.3422,10615.8105
2020-11-04,7964.1984,10853.0622
2020-11-05,8193.0295,11064.7287
2020-11-06,8020.4660,11062.2024
2020-11-09,9312.7501,11201.2059
2020-11-10,9403.2478,11184.7773
2020-11-11,9160.7456,11267.8615
2020-11-12,8886.7353,11158.5535
2020-11-13,9272.8552,11313.0412
2020-11-16,9700.1864,11454.2569
2020-11-17,9832.0830,11392.6496
2020-11-18,9718.4391,11255.5453
2020-11-19,9810.0491,11302.9288
2020-11-20,9716.6560,11225.5295
2020-11-23,10110.5384,11292.8196
2020-11-24,10537.9064,11474.7906
2020-11-25,10389.1470,11457.0983
2020-11-27,10310.1012,11489.0080
2020-11-30,9886.6302,11438.1424
2020-12-01,10150.0500,11563.2477
2020-12-02,10358.0827,11587.5713
2020-12-03,10490.1641,11584.4138
2020-12-04,10903.5599,11684.2449
2020-12-07,10699.2621,11660.2333
2020-12-08,10748.0760,11694.3541
2020-12-09,10789.4499,11589.4694
2020-12-10,10871.2472,11585.6774
2020-12-11,10696.6658,11572.0933
2020-12-14,10454.0896,11520.2823
2020-12-15,10735.9805,11676.0306
2020-12-16,10684.7888,11694.3541
2020-12-17,10660.9412,11759.7482
2020-12-18,10515.5623,11712.7921
2020-12-21,10441.7553,11670.9135
2020-12-22,10343.5317,11651.2462
2020-12-23,10684.3700,11661.7153
2020-12-24,10672.7710,11707.0823
2020-12-28,10753.1871,11807.6539
2020-12-29,10632.9669,11785.1275
2020-12-30,10792.1433,11801.9461
2020-12-31,10770.2108,11861.9070
2021-01-04,10457.9997,11700.4207
2021-01-05,10776.7468,11781.0037
2021-01-06,11301.7467,11851.4368
2021-01-07,11287.7100,12027.5211
2021-01-08,11231.9973,12096.0510
2021-01-11,11239.4941,12014.5133
2021-01-12,11560.4224,12017.0520
2021-01-13,11425.9681,12049.4121
2021-01-14,11702.8357,12007.2152
2021-01-15,11505.3967,11919.6504
2021-01-19,11695.3694,12013.2434
2021-01-20,11707.7818,12179.4920
2021-01-21,11422.4018,12190.5924
2021-01-22,11458.4948,12147.4460
2021-01-25,11384.1208,12195.3527
2021-01-26,11201.5309,12176.3198
2021-01-27,11140.4893,11878.7214
2021-01-28,11217.9518,11980.8833
2021-01-29,10812.0472,11741.0294
2021-02-01,11015.4567,11936.4649
2021-02-02,11138.8887,12105.2481
2021-02-03,11426.0573,12114.7697
2021-02-04,11708.5846,12252.4597
2021-02-05,11714.4783,12300.6857
2021-02-08,12112.6654,12389.5214
2021-02-09,12049.0110,12381.2686
2021-02-10,12190.6610,12375.8770
2021-02-11,12180.9229,12395.8667
2021-02-12,12272.1569,12457.0975
2021-02-16,12509.7655,12446.3111
2021-02-17,12522.3558,12449.1650
2021-02-18,12270.8803,12396.1829
2021-02-19,12600.5212,12374.2930
2021-02-22,12920.1405,12279.1109
2021-02-23,13116.3929,12294.0231
2021-02-24,13555.4192,12429.4946
2021-02-25,13116.5333,12129.9981
2021-02-26,13077.6064,12067.4954
2021-03-01,13432.0476,12360.0121
2021-03-02,13291.1930,12263.5663
2021-03-03,13619.7081,12101.1254
2021-03-04,13642.6720,11951.3771
2021-03-05,13992.3489,12171.2402
2021-03-08,14171.3401,12110.6439
2021-03-09,13960.2519,12283.5550
2021-03-10,14263.2394,12360.0121
2021-03-11,14416.4286,12485.3369
2021-03-12,14525.2704,12502.1503
2021-03-15,14625.9353,12576.7041
2021-03-16,14180.9212,12560.8413
2021-03-17,14315.2077,12603.6736
2021-03-18,13849.9757,12420.2964
2021-03-19,13884.1901,12397.3134
2021-03-22,13572.0513,12496.3052
2021-03-23,13088.6648,12397.9499
2021-03-24,13105.4474,12334.9241
2021-03-25,13409.4542,12404.3161
2021-03-26,13608.8787,12604.2071
2021-03-29,13317.2202,12597.8451
2021-03-30,13496.1435,12564.4211
2021-03-31,13357.2954,12615.3502
2021-04-01,13636.3672,12751.5861
2021-04-05,13619.6445,12934.6086
2021-04-06,13722.2721,12926.9736
2021-04-07,13732.4773,12941.9316
2021-04-08,13699.7583,13003.3652
2021-04-09,13771.0083,13097.9025
2021-04-12,13797.2973,13102.6752
2021-04-13,13745.4023,13141.5086
2021-04-14,13858.2626,13096.6294
2021-04-15,13830.7990,13237.3157
2021-04-16,13888.2609,13281.5635
2021-04-19,13889.5460,13216.3088
2021-04-20,13603.9640,13119.5469
2021-04-21,13824.9222,13243.6850
2021-04-22,13713.3331,13122.7263
2021-04-23,13908.4422,13265.0091
2021-04-26,14004.9776,13292.7025
2021-04-27,13971.1727,13289.8392
2021-04-28,14208.5447,13286.0201
2021-04-29,14309.9421,13370.6894
2021-04-30,14127.2267,13282.8334
2021-05-03,14183.0694,13311.4826
2021-05-04,14100.2292,13229.3625
2021-05-05,14172.9046,13233.5008
2021-05-06,14340.0896,13339.1749
2021-05-07,14364.7307,13436.2593
2021-05-10,14269.2415,13303.2059
2021-05-11,14097.5562,13184.4792
2021-05-12,13727.7129,12904.3703
2021-05-13,13921.3343,13059.3863
2021-05-14,14233.7058,13259.9170
2021-05-17,14214.0765,13226.1768
2021-05-18,14158.3988,13112.2250
2021-05-19,14111.5665,13077.8472
2021-05-20,14163.5202,13218.5366
2021-05-21,14217.7351,13207.7149
2021-05-24,14328.8376,13342.3585
2021-05-25,14088.2432,13312.7556
2021-05-26,14231.8998,13339.1749
2021-05-27,14443.5905,13346.1755
2021-05-28,14440.8032,13370.0509
2021-06-01,14643.0983,13358.2744
2021-06-02,14707.8038,13379.2823
2021-06-03,14685.3279,13329.6273
2021-06-04,14721.0035,13451.5376
2021-06-07,14714.9260,13438.4850
2021-06-08,14794.7613,13441.3503
2021-06-09,14651.2273,13421.2982
2021-06-10,14584.4347,13483.6865
2021-06-11,14614.5309,13505.9675
2021-06-14,14589.0894,13536.2069
2021-06-15,14608.4042,13511.3757
2021-06-16,14630.2751,13435.9410
2021-06-17,14215.9356,13431.4844
2021-06-18,13924.6988,13250.2862
2021-06-21,14280.7266,13439.9764
2021-06-22,14262.5142,13511.8302
2021-06-23,14295.4681,13495.5462
2021-06-24,14492.1227,13575.3782
2021-06-25,14590.2349,13623.6042
2021-06-28,14279.7796,13651.0677
2021-06-29,14184.7478,13658.4105
2021-06-30,14239.6657,13669.9082
2021-07-01,14403.6446,13745.5915
2021-07-02,14284.6990,13850.6572
2021-07-06,14013.9807,13825.4256
2021-07-07,13936.8021,13874.2892
2021-07-08,13633.5831,13761.2411
2021-07-09,14021.1666,13908.1396
2021-07-12,14093.3427,13957.9548
2021-07-13,13879.2543,13910.3736
2021-07-14,13787.0815,13931.1309
2021-07-15,13756.1238,13883.5497
2021-07-16,13471.3105,13774.6546
2021-07-19,13048.6943,13571.2305
2021-07-20,13325.7592,13765.7102
2021-07-21,13731.8534,13877.1628
2021-07-22,13568.5364,13906.2228
2021-07-23,13575.0369,14049.2918
2021-07-26,13682.7152,14083.7767
2021-07-27,13549.9638,14019.5922
2021-07-28,13623.8824,14013.8387
2021-07-29,13821.9910,14071.9628
2021-07-30,13732.8072,14003.6244
2021-08-02,13713.7070,13974.2420
2021-08-03,13795.8431,14087.9307
2021-08-04,13600.3780,14018.6312
2021-08-05,13927.9644,14107.4118
2021-08-06,14125.0054,14130.7235
2021-08-09,14084.7446,14119.2268
2021-08-10,14210.4805,14136.7901
2021-08-11,14361.9954,14171.9167
2021-08-12,14263.4686,14214.3891
2021-08-13,14192.3794,14240.2582
2021-08-16,14061.8138,14273.7873
2021-08-17,13863.4867,14180.2214
2021-08-18,13726.5494,14025.0192
2021-08-19,13590.1039,14046.7354
2021-08-20,13698.3406,14158.5073
2021-08-23,14025.5784,14283.0521
2021-08-24,14177.4898,14305.7262
2021-08-25,14310.0519,14335.7440
2021-08-26,14180.6633,14251.1174
2021-08-27,14530.3890,14378.5358
2021-08-30,14305.3149,14441.7645
2021-08-31,14328.8447,14420.3717
2021-09-01,14244.5167,14428.0327
2021-09-02,14265.6062,14472.4241
2021-09-03,14175.8549,14468.9087
2021-09-07,14079.3317,14417.1756
2021-09-08,13993.2740,14399.6124
2021-09-09,13950.2412,14337.9791
2021-09-10,13765.1463,14224.9310
2021-09-13,14064.4837,14261.3338
2021-09-14,13866.2513,14184.3744
2021-09-15,13975.1665,14302.8504
2021-09-16,13905.1691,14280.1794
2021-09-17,13778.7306,14141.0719
2021-09-20,13445.1245,13905.2816
2021-09-21,13307.7789,13892.1468
2021-09-22,13494.0609,14027.6630
2021-09-23,13827.9940,14198.0999
2021-09-24,13882.0443,14221.4854
2021-09-27,14226.2090,14180.7997
2021-09-28,13934.2324,13895.0308
2021-09-29,13901.1588,13918.4163
2021-09-30,13723.1926,13748.3019
2021-10-01,14037.6426,13911.6862
2021-10-04,14001.9382,13732.2820
2021-10-05,14186.7355,13875.1670
2021-10-06,14163.1065,13932.8324
2021-10-07,14365.0110,14053.2908
2021-10-08,14464.6748,14027.6630
2021-10-11,14406.4274,13926.1064
2021-10-12,14430.9090,13891.8254
2021-10-13,14463.8986,13941.8039
2021-10-14,14703.6221,14176.3140
2021-10-15,14682.4246,14284.2762
2021-10-18,14680.3666,14326.5666
2021-10-19,14742.0451,14437.0947
2021-10-20,14931.8330,14493.7991
2021-10-21,14880.8557,14531.6018
2021-10-22,14865.2029,14516.5439
2021-10-25,14871.0806,14594.3947
2021-10-26,14843.1834,14607.5295
2021-10-27,14581.9761,14542.8156
2021-10-28,14768.2013,14683.1347
2021-10-29,14502.7052,14712.9290
2021-11-01,14870.7370,14738.2396
2021-11-02,15030.3266,14797.8281
2021-11-03,15179.3319,14888.1740
2021-11-04,14943.3445,14958.3325
2021-11-05,15079.2587,15010.2310
2021-11-08,15121.9583,15023.0475
2021-11-09,15025.7157,14973.3935
2021-11-10,14992.6430,14852.9320
2021-11-11,15106.1333,14857.7370
2021-11-12,15176.1305,14969.8646
2021-11-15,15176.7252,14974.9920
2021-11-16,15166.9341,15034.2592
2021-11-17,15092.1490,14997.7389
2021-11-18,14864.9671,15048.6784
2021-11-19,14645.8887,15021.7682
2021-11-22,14717.7871,14979.4788
2021-11-23,14752.1934,14999.3396
2021-11-24,14708.4554,15039.3866
2021-11-26,14169.6093,14703.9596
2021-11-29,14059.1205,14884.3279
2021-11-30,13657.1293,14594.7161
2021-12-01,13512.7872,14432.6068
2021-12-02,13892.4183,14653.6629
2021-12-03,13760.0042,14526.1550
2021-12-06,14148.1396,14698.1967
2021-12-07,14314.5935,15002.2247
2021-12-08,14442.4347,15041.9493
2021-12-09,14435.0779,14940.3917
2021-12-10,14444.1119,15081.0322
2021-12-13,14213.3169,14947.4422
2021-12-14,14247.2865,14844.6043
2021-12-15,14491.4398,15076.5476
2021-12-16,14365.9376,14943.5971
2021-12-17,14280.0898,14784.5519
2021-12-20,13969.1179,14627.3434
2021-12-21,14488.4520,14887.1080
2021-12-22,14640.5847,15035.9628
2021-12-23,14718.0873,15129.5162
2021-12-27,14830.6293,15343.6330
2021-12-28,14862.9464,15331.0911
2021-12-29,14836.6645,15350.7053
2021-12-30,14794.1776,15308.2662
2021-12-31,14765.8361,15269.6876
2022-01-03,14961.1336,15358.0990
2022-01-04,15253.7919,15352.9539
2022-01-05,14924.3747,15058.1460
2022-01-06,15107.7867,15043.9982
