date,nav,benchmark_nav
2022-12-01,16822.5366,13248.6720
2022-12-02,16746.0146,13233.3843
2022-12-05,16389.9579,12995.3256
2022-12-06,16220.0731,12808.0004
2022-12-07,16187.9870,12786.2125
2022-12-08,16297.7920,12886.3774
2022-12-09,16157.5515,12790.1137
2022-12-12,16389.4051,12974.5132
2022-12-13,16581.6425,13072.7281
2022-12-14,16447.8424,12989.1467
2022-12-15,15993.6589,12671.4109
2022-12-16,15754.0559,12521.8103
2022-12-19,15550.2146,12415.6297
2022-12-20,15531.2628,12432.6189
2022-12-21,15809.7233,12618.5161
2022-12-22,15517.6175,12438.4993
2022-12-23,15674.9649,12510.0484
2022-12-27,15601.2053,12460.7148
2022-12-28,15293.7272,12305.8547
2022-12-29,15671.2870,12527.3652
2022-12-30,15626.5581,12494.3676
2023-01-03,15709.5632,12441.7672
2023-01-04,16001.8569,12537.8177
2023-01-05,15835.0682,12394.7206
2023-01-06,16269.8645,12678.9585
2023-01-09,16237.1414,12671.7697
2023-01-10,16371.3720,12760.6366
2023-01-11,16600.9919,12922.0292
2023-01-12,16817.8063,12969.0748
2023-01-13,16898.4691,13019.3902
2023-01-17,16927.3470,12995.5399
2023-01-18,16722.2556,12790.3654
2023-01-19,16568.2592,12697.2550
2023-01-20,17086.0212,12933.7932
2023-01-23,17388.6928,13088.9788
2023-01-24,17326.3545,13074.9299
2023-01-25,17414.2624,13079.8316
2023-01-26,17527.3633,13223.5819
2023-01-27,17538.3880,13253.9690
2023-01-30,17407.9180,13087.6715
2023-01-31,17869.8686,13280.1054
2023-02-01,18124.3782,13421.2420
2023-02-02,18547.2989,13616.6151
2023-02-03,18371.2934,13471.8820
2023-02-06,18039.8449,13389.5528
2023-02-07,18222.5814,13564.6689
2023-02-08,18060.0800,13416.3424
2023-02-09,17860.3096,13300.0327
2023-02-10,17859.4382,13331.0719
2023-02-13,18156.7801,13487.5638
2023-02-14,18157.9896,13481.3568
2023-02-15,18205.1699,13525.1356
2023-02-16,17904.2697,13338.9108
2023-02-17,17837.4365,13305.5887
2023-02-21,17219.1036,13038.6655
2023-02-22,17331.9172,13020.6976
2023-02-23,17526.8197,13089.9586
2023-02-24,17416.7508,12950.1282
2023-02-27,17432.9620,12994.2325
2023-02-28,17402.8244,12946.2083
2023-03-01,17415.0074,12896.5449
2023-03-02,17503.5708,12996.8462
2023-03-03,17657.7773,13205.2854
2023-03-06,17286.2774,13214.4347
2023-03-07,17016.7649,13011.8728
2023-03-08,17189.5934,13033.1116
2023-03-09,16729.4641,12792.6514
2023-03-10,16305.9875,12608.0626
2023-03-13,15755.6371,12590.0926
2023-03-14,16136.9819,12798.2032
2023-03-15,15851.6812,12718.1621
2023-03-16,16158.8774,12941.3055
2023-03-17,15739.0888,12789.9878
2023-03-20,15935.8324,12912.9683
2023-03-21,16183.6102,13082.5243
2023-03-22,15872.0160,12859.5130
2023-03-23,15625.1843,12894.2766
2023-03-24,15643.7195,12978.8876
2023-03-27,15763.7984,13003.1572
2023-03-28,15758.2073,12973.9713
2023-03-29,16083.1315,13162.5456
2023-03-30,16128.6464,13239.6163
2023-03-31,16356.6008,13426.2218
2023-04-03,16469.4198,13477.3849
2023-04-04,16085.7939,13402.6096
2023-04-05,16055.2359,13367.5194
2023-04-06,16044.2614,13419.6632
2023-04-10,16241.6531,13433.4376
2023-04-11,16477.9107,13437.0456
2023-04-12,16417.4129,13382.2766
2023-04-13,16531.9152,13560.0271
2023-04-14,16528.8269,13526.9078
2023-04-17,16608.4241,13575.4417
2023-04-18,16635.2785,13584.2977
2023-04-19,16637.2733,13582.0023
2023-04-20,16590.5850,13507.8874
2023-04-21,16456.2272,13518.3784
2023-04-24,16465.5577,13532.4814
2023-04-25,16018.7350,13317.6688
2023-04-26,15918.2886,13261.2608
2023-04-27,16105.9509,13525.2656
2023-04-28,16303.9157,13640.7057
2023-05-01,16190.3085,13626.9313
2023-05-02,15849.0892,13473.7780
2023-05-03,15716.7192,13381.2917
2023-05-04,15329.2208,13286.5142
2023-05-05,15849.7149,13532.4814
2023-05-08,15898.7765,13536.0883
2023-05-09,15874.2513,13476.7276
