date,nav,benchmark_nav
2022-06-15,12836.0491,12228.9336
2022-06-16,12424.7475,11824.1999
2022-06-17,12483.4479,11849.6935
2022-06-21,12928.6357,12147.9929
2022-06-22,12915.8125,12125.9694
2022-06-23,13114.7123,12244.8331
2022-06-24,13516.5461,12634.1438
2022-06-27,13429.6978,12585.8884
2022-06-28,13058.2290,12328.7216
2022-06-29,13089.7957,12318.6811
2022-06-30,12919.8476,12218.5960
2022-07-01,13060.3085,12347.8306
2022-07-05,13279.1010,12371.1481
2022-07-06,13355.2655,12412.9322
2022-07-07,13630.6439,12598.8412
2022-07-08,13666.1241,12588.4775
2022-07-11,13412.5042,12444.6739
2022-07-12,13245.2665,12334.5504
2022-07-13,13185.0037,12269.7730
2022-07-14,13249.1619,12239.9761
2022-07-15,13470.5816,12473.8255
2022-07-18,13308.9053,12370.8248
2022-07-19,13646.6048,12705.0764
2022-07-20,13773.0783,12786.0473
2022-07-21,13986.9286,12916.2485
2022-07-22,13762.2983,12796.4099
2022-07-25,13738.7363,12811.9570
2022-07-26,13483.9428,12660.3788
2022-07-27,13985.2156,12989.1258
2022-07-28,14134.5065,13152.0405
2022-07-29,14500.8298,13343.7804
2022-08-01,14417.7997,13304.2652
2022-08-02,14346.6102,13216.4926
2022-08-03,14645.5791,13423.4552
2022-08-04,14649.5909,13414.3866
2022-08-05,14564.0986,13391.7146
2022-08-08,14523.8226,13376.1686
2022-08-09,14467.5782,13323.0520
2022-08-10,14787.9180,13602.8889
2022-08-11,14692.9775,13602.8889
2022-08-12,14953.2585,13833.1721
2022-08-15,15028.0311,13890.1770
2022-08-16,15033.3756,13917.3839
2022-08-17,14942.6914,13818.5948
2022-08-18,14952.8529,13858.7586
2022-08-19,14729.4689,13672.5243
2022-08-22,14415.5835,13387.8252
2022-08-23,14408.8236,13355.4412
2022-08-24,14431.6611,13398.1941
2022-08-25,14641.8986,13587.3428
2022-08-26,14112.7640,13127.4238
2022-08-29,13975.8050,13040.6220
2022-08-30,13815.4761,12897.4628
2022-08-31,13698.9852,12799.3275
2022-09-01,13755.0575,12839.4871
2022-09-02,13589.0197,12704.1025
2022-09-06,13516.5893,12656.1693
2022-09-07,13750.7181,12883.5392
2022-09-08,13809.1877,12967.7468
2022-09-09,14052.7695,13169.2049
2022-09-12,14270.9020,13310.7406
2022-09-13,13568.9654,12731.9600
2022-09-14,13673.7873,12780.5448
2022-09-15,13524.1384,12635.4409
2022-09-16,13445.8743,12539.0449
2022-09-19,13541.5747,12636.2876
2022-09-20,13458.3646,12491.2400
2022-09-21,13225.1463,12273.3454
2022-09-22,13164.8514,12170.2530
2022-09-23,12922.4151,11966.3403
2022-09-26,12872.4390,11847.9595
2022-09-27,12903.6123,11817.7172
2022-09-28,13111.6996,12050.2455
